id,menu_id,name,description,price,image_url,category,available,popular,prep_time,created_at,updated_at,source_url,bar_id,subcategory,is_vegetarian,allergens,dietary_tags,category_id
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Grilled Chicken Breast,Served with side dishes of your choice,18,,GRILL,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Pork Schnitzel (400g), ,21,,GRILL,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Grilled Sticky Ribs,Price per 100g,15,,GRILL,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,One Meter Ribs,"One meter rack with sauce of choice, beer battered onion rings",59,,HOUSE SPECIALS,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Sausage Mix,"400g Bavarian, Maltese, and spicy sausage",18,,HOUSE SPECIALS,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Inferno Wings (6 pcs),Spicy chicken wings,12,,HOUSE SPECIALS,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Grilled Salmon,Served with side dishes of your choice,22,,SEAFOOD,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Coca Cola (250ml),,2.85,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Coca Cola Zero (250ml),,2.85,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Fanta (250ml),,2.85,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Sprite (250ml),,2.85,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Still Water,,2.85,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Sparkling Water,,2.1,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Ice Tea Lemon,,3.05,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Ice Tea Peach,,3.05,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Tonic Water,,2.85,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Bitter Lemon,,2.85,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Ginger Ale,,2.85,,BEVERAGES,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Pilsner (1L),5.2% vol,9,,HOMEMADE BEER,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Pilsner (2L),5.2% vol,17,,HOMEMADE BEER,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Valletta 2018 (1L),4.8% vol,9,,HOMEMADE BEER,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Valletta 2018 (2L),4.8% vol,17,,HOMEMADE BEER,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Golden Ale (1L),6% vol,9,,HOMEMADE BEER,,,,,,,,,,,,
bdba1503-cee0-44b3-a01b-86c59726f1f3,,Golden Ale (2L),6% vol,17,,HOMEMADE BEER,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Red Curry Duck, ,14.5,,CHEF'S SPECIALS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Pad Kee Mao Duck, ,14,,CHEF'S SPECIALS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Hong Kong Duck (Half), ,16.5,,CHEF'S SPECIALS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Hong Kong Duck (Whole), ,29.5,,CHEF'S SPECIALS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Avocado Nigiri,,3.8,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Sweet Egg Nigiri,,3.8,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Tofu Pocket Nigiri,,3.8,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Salmon Nigiri,,4.6,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Tuna Nigiri,,4.8,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Prawn Nigiri,,4.6,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Flame Seared Salmon Nigiri,,4.6,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Eel Nigiri,,5,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Beef Ribeye Nigiri,,5.5,,SUSHI NIGIRI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Seaweed Gunkan,,3.8,,SUSHI GUNKAN,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Spicy Salmon Gunkun,,4.6,,SUSHI GUNKAN,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Spicy Tuna Gunkun,,4.6,,SUSHI GUNKAN,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Tobiko Gunkun,,4.6,,SUSHI GUNKAN,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Grilled Salmon & Philadelphia Gunkun,,4.6,,SUSHI GUNKAN,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Crab Stick & Mayo Gunkun,,4.6,,SUSHI GUNKAN,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Avocado,,4.3,,HOSOMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Cucumber,,4.3,,HOSOMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Philadelphia Cheese,,4.3,,HOSOMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Salmon,,5,,HOSOMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Tuna,,5,,HOSOMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Crab Stick,,5,,HOSOMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Vegetarian,"Lettuce, carrot, cucumber, avocado, garlic mayo",4.5,,TEMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,California,"Crab stick, sweet egg, avocado, tobiko, mayo",5,,TEMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Salmon & Cucumber,"Salmon, cucumber, tobiko, garlic mayo",5,,TEMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Tuna & Cucumber,"Tuna, cucumber, green masago, garlic mayo",5,,TEMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Teriyaki Chicken,"Teriyaki chicken, cucumber, teriyaki sauce, sesame seeds",5,,TEMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Prawn Tempura,"Prawn tempura, avocado, teriyaki sauce, mayo",5,,TEMAKI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Salmon Sashimi,,11.5,,SASHIMI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Tuna Sashimi,,11.5,,SASHIMI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Mixed Sashimi (8 Pieces),,17,,SASHIMI,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Chicken Katsu Roll (6 pcs),"Crispy chicken, cucumber, carrot, teriyaki sauce",9.95,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Salmon Avocado Roll (6 pcs),"Salmon, avocado, lettuce",9.95,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Vegetarian Roll (8 pcs),"Lettuce, cucumber, avocado, wakame, carrot, parsley flakes",9.5,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Crunch Beef Roll (8 pcs),"Marinated beef, carrot, deep fried panko, crispy onions",9.95,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Crispy Duck Roll (8 pcs),"Crispy duck, cucumber, carrot, peanut, spring onions, hoisin sauce",9.95,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Prawn Tempura Roll (8 pcs),"Prawn tempura, cucumber, seaweed, egg flakes, teriyaki sauce",10.5,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Grilled Salmon Roll (8 pcs),"Grilled salmon, avocado, carrot, sesame, teriyaki sauce",9.95,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Grilled Tuna Roll (8 pcs),"Grilled tuna, cucumber, bell pepper, green masago",9.95,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,California Roll (8 pcs),"Crab stick, sweet egg, avocado, tobiko, mayo",9.95,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Spicy Salmon Roll (8 pcs) 🌶️,"Spicy salmon tartar, cucumber, avocado, chili flakes, spicy mayo",10.5,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Spicy Tuna Roll (8 pcs) 🌶️,"Spicy tuna tartar, cucumber, avocado, chili flakes, mayo",10.5,,SUSHI ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Sun Rise,"Crispy salmon skin, cucumber, avocado, crab stick, teriyaki sauce, peanut",11.5,,FANCY ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Crazy Salmon,"Grilled salmon, avocado, bell pepper, fresh salmon, green masago, mayo",11.9,,FANCY ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Hot Night,"Prawn tempura, cucumber, flame seared salmon, spicy salmon, spring onions, teriyaki sauce",11.9,,FANCY ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Red Monster,"Crab stick, mayo, tobiko, avocado, cucumber, salmon, teriyaki sauce, spring onions",11.9,,FANCY ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Alaska Roll,"Salmon, Philadelphia cheese, avocado, prawn, mayo, teriyaki sauce",11.9,,FANCY ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Tokyo Dragon,"Salmon, boiled carrot, avocado, grilled eel, teriyaki sauce, spring onions",12.5,,FANCY ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Rainbow Roll,"Prawn tempura, cucumber, topped with tuna, salmon, avocado",12.5,,FANCY ROLLS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Platter 1 (16 pcs),"Avocado nigiri, tofu pocket nigiri, tuna hosomaki, salmon Philadelphia roll, California roll",18,,SUSHI PLATTERS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Platter 2 (24 pcs),"Seared salmon nigiri, prawn nigiri, salmon hosomaki, spicy salmon roll, prawn tempura roll",28.5,,SUSHI PLATTERS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Platter 3 (30 pcs),"Salmon nigiri, tuna nigiri, Philadelphia hosomaki, chicken katsu roll, grilled tuna roll, hot night roll",36.5,,SUSHI PLATTERS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Platter 4 (34 pcs),"Seared salmon nigiri, tuna nigiri, prawn nigiri, ribeye nigiri, salmon hosomaki, grilled tuna roll, California roll, prawn tempura roll",42.5,,SUSHI PLATTERS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Platter 5 (48 pcs),"Various rolls, hosomaki, and nigiri selection",56.5,,SUSHI PLATTERS,,,,,,,,,,,,
3c5e101c-c0ac-4fcd-807d-30c33243e8ef,,Platter 6 (60 pcs),"Large variety of rolls, hosomaki, and nigiri",72,,SUSHI PLATTERS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Waffle,"Sugar coated, topped with hazelnut chocolate and whipped cream",7,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,American Pancake,Served with forest fruit compote and maple syrup,8,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Toasted Bagel Ham & Cheese,"Gammon, edam cheese, misticanza leaves, cherry tomato",8.5,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Norwegian Toast Bagel,"Open toast, cream cheese, rocket leaves, smoked salmon",10,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Open Bagel Toast,"Streaky bacon, scrambled egg, grilled tomato, rocket leaves",8.5,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Vegetarian Breakfast,"Avocado, fried eggs, hash browns, mushrooms, grilled tomato, beans, muffins, cream cheese",14.5,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Classic Egg Benedict,"Poached eggs, English muffin, streaky bacon, hollandaise sauce, rocket leaves",10.5,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Royale Egg Benedict,"Poached eggs, English muffin, smoked salmon, spinach, hollandaise sauce",11,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Vegetarian Egg Benedict,"Poached eggs, English muffin, asparagus, spinach, roasted tomatoes, hollandaise sauce",10,,BREAKFAST,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Tori Paitan Ramen Soup,"Breaded chicken, sprout mushroom, bok choy, spring onions, chili oil, paitan sauce, beef broth, egg, ramen, nori",16,,SPECIALS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Ton Ramen Soup,"Pork belly, sprout mushroom, bok choy, spring onions, chili oil, paitan sauce, beef broth, egg, ramen, nori",17,,SPECIALS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Negi Shake,"Fresh salmon, sesame oil, chili flakes, spring onion, mint dressing",11,,TARTARE,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Tuna Tartare,"Fresh tuna, avocado, spring onions, lemon sauce, sesame seeds, ponzu sauce",14,,TARTARE,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Sashimi Moriawase (15 pcs),"Salmon, tuna, seabass, ama ebi, chef’s choice sashimi",30,,SASHIMI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Negi Shake,"Salmon tartare, spring onion, mint dressing",11,,SASHIMI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Suzuki Sashimi,Seabass,12,,SASHIMI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Shake Sashimi,Salmon,12,,SASHIMI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Unagi Nigiri,Marinated eel,3.1,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Ama Ebi Nigiri,Sweet shrimp,2.2,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Tamago Nigiri,Egg,2,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Shiitake Nigiri,Japanese mushroom,2.2,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Shake Nigiri,Salmon,2.2,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Suzuki Nigiri,Seabass,2.3,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Ebi Nigiri,Prawn,2.2,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Avocado Nigiri, ,2.2,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Inari Nigiri,Fried tofu pocket with sushi rice,2.2,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Tobiko Nigiri,Flying fish egg,2.75,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Maguro Nigiri,Tuna,3,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Daikon Nigiri,Radish,2,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Gyuniku Nigiri (2 pcs),Beef,4.7,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Flame Seared Shake Nigiri (2 pcs),Salmon,4.5,,NIGIRI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Tempura Calamari Roll,"Avocado, celery, onion, deep fried calamari, sweet chili mayo",9.5,,6 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Cream Cheese & Salmon Roll,"Cream cheese, salmon, avocado, sesame",10,,6 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Crab Roll,"Pineapple, crab, avocado, mayo, honey mustard sauce",9.5,,6 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,California Roll,"Crab stick, avocado, cucumber, tobiko",9.5,,6 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Vegetarian Roll,"Carrot, cucumber, avocado, daikon, chive, sesame, wakame",8.5,,6 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Tempura Shrimp Roll,"Ebi tempura, avocado, yogurt mayo",9.5,,6 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Chicken Spring Roll,"Chicken, cucumber, avocado, lettuce, Japanese mayo, teriyaki sauce, rice paper",9.5,,6 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Rainbow Roll,"Avocado, crab stick, cucumber, six types of sashimi",12,,8 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Shake Tataki Roll,"Seared salmon, chili mayo, teriyaki, tobiko, cream cheese, cucumber, avocado",12,,8 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Double Spicy Tuna Roll 🌶️,"Tuna, chives, cucumber, topped with tuna sashimi, spring onions, spicy sauce",12,,8 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Unagi Dragon Roll,"Marinated eel, avocado, spring onions, eel teriyaki sauce, sesame",12.5,,8 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Crunchy Tuna Roll,"Grilled tuna, cucumber, tempura flakes, sweet chili mayo, teriyaki, honey mustard",12,,8 PIECE SUSHI ROLLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Salmon Poke Bowl,"Fresh salmon, avocado, edamame, carrots, chives, spring onions, sesame, rice",14,,POKE BOWLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Veggie Poke Bowl,"Tofu, bell peppers, avocado, carrots, edamame, wakame, sesame, rice",13,,POKE BOWLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Tuna Poke Bowl,"Tuna, avocado, wakame, yellow radish, tomatoes, spring onions, sesame, rice",16,,POKE BOWLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Salmon Tuna Poke Bowl,"Salmon, tuna, avocado, spring onions, tempura flakes, soy sauce, rice",15,,POKE BOWLS,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Ribeye,,27,,TEPPANYAKI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Chicken,,17,,TEPPANYAKI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Salmon Fillet,,19,,TEPPANYAKI,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Chicken Nuggets & Chips,,9,,KIDS MENU,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Kids Tori Katsu,Breaded chicken with rice,0,,KIDS MENU,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Kids Teriyaki Noodles,Plain noodles in teriyaki sauce,0,,KIDS MENU,,,,,,,,,,,,
ef9503cd-3a20-4d91-b1fd-a44c56acbfb2,,Kids Bento Box,"Tempura chicken, edamame, carrots, apples, oranges",0,,KIDS MENU,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,English Breakfast,"Eggs, bacon, sausages, baked beans, tomatoes, toast",7.5,,BREAKFAST,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Omelettes,"Choose one: ham, cheese, onion, tomatoes, mushroom, salmon topping; served with toast",6.5,,BREAKFAST,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Ftira Bajd U Laham,"Maltese ftira, sliced beef, fried eggs, caramelized onions",7,,SNACKS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Parma Ham,"Rucola, cherry tomatoes, parmesan shavings",6.5,,SNACKS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Tuna,"Tuna, olives, capers, tomatoes, ġbejna, onions, kunserva, fresh mint",5.5,,SNACKS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Chicken & Bacon,"Chicken, bacon, lettuce, tomatoes, mango mayo",6,,SNACKS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Smoked Salmon,"Smoked salmon, Philadelphia cheese, tomatoes, rucola",8,,SNACKS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Chips, ,3,,SNACKS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Ham & Cheese Toast,,3.5,,TOASTIE,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,"Bacon, Cheese & Egg Toast",,4.5,,TOASTIE,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Cheese & Tomato Toast,,3.5,,TOASTIE,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Egg & Cheese Toast,,3,,TOASTIE,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Italian,"Tomatoes, parmesan, mozzarella di bufala, parma ham, rucola",15.5,,FOCACCIA,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Bruschetta,"Tomato, onions, basil, olive oil",8,,FOCACCIA,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Classic (V),"Caramelized onions, rosemary",9,,FOCACCIA,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Garden Focaccia (V),"Tomato sauce, vegan red pesto, grilled vegetables",10,,FOCACCIA,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Asian Platter,"Duck spring rolls, samosas, prawns, chicken satay, pakoras, dumplings, prawn crackers, sweet & sour chicken",29,,PLATTERS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Mediterranean Platter,"Mozzarella, goat cheese, parmesan, bigilla, parma ham, stuffed olives, sun dried tomatoes, Galletti, nuts, grapes",35,,PLATTERS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Maltese Platter,"Maltese sausage, bigilla, tuna ftira, stuffed olives, sundried tomatoes, ġbejna, Galletti",30,,PLATTERS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Meat Board,"Full rack of ribs, Maltese sausages, rabbit liver, wings, chicken breast, horse meat stew, chef’s choice meat",75,,PLATTERS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Smoked Salmon Salad,"Smoked salmon, goma wakame, lemon & mango dressing",15,,SALADS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Parma Salad,"Mixed greens, mozzarella di bufala, parma ham, ground nuts",15,,SALADS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Vegan Salad (V),"Vegan patty, croutons, tomatoes, nuts, caramelized onions",14,,SALADS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Classic Chicken Salad,"Lettuce, tomatoes, bacon, croutons, Caesar dressing",14.5,,SALADS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Greek Feta Salad,"Tomatoes, cucumber, olives, herb oil",14,,SALADS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Beef Salad,"Beef tagliata, grilled peppers, cherry tomatoes, mixed greens, nuts, sesame seeds",15,,SALADS,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Linguine Scoglio,Mixed seafood,16.5,,PASTA,,,,,,,,,,,,
df58e8bb-22c4-45bb-94f6-b58783c9fc89,,Spaghetti Octopus,"Local octopus, tomato, herbs",15.5,,PASTA,,,,,,,,,,,,
